RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
9,0,California,state,,186429.8151987598,187056.46145343545,187902.58734507833,189739.27436596967,191874.1463472173,194177.6670133222,196610.3493689798,199150.19820748866,201695.94108857107,204110.13132025287,206487.65094118888,208814.517973952,210782.93297046583,212729.2909184255,214920.0773126441,217644.02289918056,220373.6079282297,222853.2101131796,225174.67759906905,227411.4462177862,229582.43972166922,231612.36538121174,233519.3530789532,235302.63296575777,236743.45307258458,238216.51083969642,239940.6877976824,242267.20822223404,244983.69237362282,247997.6459384166,251484.45112377626,255237.89558907176,259029.97684120256,262628.56383406464,266154.2087350423,269630.8430698914,272702.84359993465,275566.90748093295,278600.6813847142,282127.02078844374,286043.2576586523,289665.6550670294,293490.0264438326,297517.9034033741,301992.37738681835,306350.8372402996,310550.5640343619,314611.72905336024,318816.0162362605,323551.27520274837,328952.3665629211,335152.69382256526,342291.8499855317,350259.25164542644,358404.8728558526,366178.66456449294,373540.7188913324,380611.37799003697,386827.6979286143,392833.53659386025,398178.36363446387,403971.33513626846,410060.68284573563,416926.9578756569,423605.95054525003,429782.1437084728,435691.28055375395,441685.34042586247,447706.91398960556,453617.44001893146,458412.19721198175,462656.4424127618,466192.62088230025,469337.71846485697,472333.4542535455,475023.15913905465,477695.9003851179,479544.5145445831,480230.9563061338,480237.0216856611,479207.90705828957,478035.14322209795,476784.6781403566,475699.7622482818,474804.30331373616,473753.85050554335,472251.0315828149,470324.48423391656,467319.45895048114,463858.75327848824,459429.6642557662,454811.14075363457,449620.61651072203,444173.60347573174,438698.1750125077,432828.6280467794,426983.9090901078,420085.3250847608,411844.5398000113,402184.6493349274,391902.29461147106,381916.9277396346,371803.8231755237,362067.8141395421,353072.92755375494,345294.6130494214,337753.73675502575,330518.4801476664,323755.1207079741,318829.7976923476,314750.4229995208,310917.1939055866,307202.6679686154,303956.42436642875,301549.0157735693,299536.93682507914,297960.89085452625,297120.7471144038,297948.4281358508,299842.88658761984,301766.99546872516,302570.8285241457,303597.8687066761,304877.0624772235,306285.5271199615,306221.0094252074,305091.37230054574,303161.785812864,301193.00064813526,299080.7588011894,297209.7774854977,295877.1500710857,294839.46497693314,293845.310297843,292380.78246086807,290821.9398933572,288479.9479468671,286594.9958587519,284953.5991326095,283163.25164831465,281026.1298969832,278744.4077358545,277617.75387481856,276883.4690969555,276504.957296446,275954.8632084636,275336.6007648812,274914.41025559785,275106.51957968314,276193.8011825298,277770.556237696,280263.7336912363,283630.73016010324,287927.53780561633,292632.5164637756,297640.20581307245,302383.7489436072,306581.57502835774,310187.53396137623,314432.3846340347,320230.9115432052,327247.6390096224,334276.4857346726,340999.4112175635,347587.8061463411,354094.8615598753,359553.0122192202,363949.64503057866,367131.8352205103,369762.7216223857,372155.3636520878,375073.3301874213,378187.10364953167,380751.3478275141,382437.3836015065,383915.61705326446,386356.1199413156,389451.9733713288,392921.44438338146,396124.90802171547,398973.03179307655,401380.24157822254,403350.5100687043,405257.5026314777,407413.74558721046,409623.4469948011,411364.6839630564,412531.632170669,413529.768800606,414760.1468469801,415787.03392729536,416723.6716646026,419826.7232992317,425046.9316103011,430976.80814780615,435457.25658615754,438429.3287549927,441055.6723373298,442016.22525280196,441713.8549743444,440262.30464183487,439932.3313917161,440979.5360884915,443507.2758711958,448289.12936737033,454581.77550006355,461415.9469479784,466997.2325243692,471089.349482138,474596.42151939473,476303.82156616513,477779.55588734447,479333.3561636775,482712.30101710017,486459.2116828281,490862.91944642295,495835.5941885276,501319.885643668,506319.1950152622,510431.25473018526,514193.41804356565,517255.7353372725,520041.74087767396,523030.65809954127,526402.9660957983,529990.0735742952,532526.7263719072,534013.0113954475,533549.4700176668,531955.5796558494,530149.7071512969,529113.2288031317,528492.7367484983,528110.101610624,528512.1960154981,530193.868584788,532764.3676838978,535794.4342446298,539093.5663340975,542512.7334243251,545305.3580400894,547551.1907162565,549714.9450127432,551712.9359259711,551965.28186846,550769.8194029267,550615.550566777,553830.4697444239,560967.7114513231,570132.423423397,580804.2491795336,591449.0199106075,600288.2853615454,607851.0313873681,614702.2538544909,623671.4143986126,634411.439168166,645942.6565766772,656364.8177577679,663575.4439895309,668464.8836163953,672829.9045942778,678585.2771056273,685680.3480903242,695575.2211780716,708272.5234754853,723583.4285125933,737506.8353332601,748002.0492469864,753582.1763968059,753887.1367694242,749286.8525485875,741929.3697407423,735305.8367827531,730100.6661421648,725638.9019205946,718697.3417959278,711560.8639125726,706311.2913097787,705733.0250471387,708678.274321137,713836.0180174349,720788.6995774038,728655.947763936,736173.9279221934,742286.9489136502,746661.4748441441,749446.624653181,749974.4623179571,749822.7137259837,751294.5889639448,755128.3844725125,759585.5914990728,762040.4955190426,764022.9507589523,765779.7254295172,768060.4046657892,769640.3328531956,771401.6729719058,773183.5092216079,773347.0134359904
54,1,Texas,state,,110538.0648269611,110598.1340666893,110627.26858902282,110771.86580690478,110865.50923279794,110970.5063097916,111039.5056348485,111243.63275121432,111511.31532252846,111798.14234319418,112129.12321890767,112496.76354078716,112716.26150036266,112683.09513637841,112463.45580546668,112334.77537715195,112377.98074247716,112508.98902264524,112662.8839305301,112801.11686375488,112946.49975061805,113098.567072475,113209.67316084502,113299.43391541764,113330.06096383657,113414.96530512633,113627.72353508508,114001.86929019,114442.65693946996,114936.49965676521,115438.48542208511,115968.96109559294,116436.49298522687,116837.70954012749,117179.19904160238,117470.15929455608,117693.26085920304,117840.51229907216,118006.95884626755,118202.20213896559,118423.71274223256,118646.94176925086,118867.06323319739,119122.96014772482,119355.06944931038,119591.43168406274,119762.0670548056,119906.51695923794,120267.96767157367,121081.59215263522,122369.55909012856,123647.69419674801,124703.8922611989,125381.79279740888,126015.4730299531,126591.86720897474,127242.69534385293,127848.23729925515,128389.95180433041,128863.38464520255,129367.61266897853,129791.83747098983,130169.84680105741,130503.03777325917,130865.45255677063,131261.5182214943,131612.01222337488,131940.0669259665,132268.49844448347,132534.69248393644,132845.78887921997,133099.13337771178,133307.0341849764,133516.72388403004,133771.5832573879,134180.2112217756,134739.18361118765,135358.7934107754,135976.67763663144,136525.49121048625,137109.12261730424,137830.12522999468,138520.61576402976,139205.5646313547,139567.1123021932,139709.424555924,139691.62018124547,139908.0247483989,140303.80421996396,140818.4046958369,141277.63316494896,141765.72374616624,142246.71914544606,142689.6434193426,143058.71131066795,143399.1495186043,143261.54664521408,142863.6490208387,142277.784361938,141970.3408911978,141750.0265873377,141552.44862227375,141389.0892213339,141040.91237834646,140537.13732419818,139937.901296212,139350.01146641606,138806.38789115543,138311.7864893208,138052.04088458378,137945.46058697344,137929.01563054268,137928.83072818615,137904.84126632835,137915.6694207125,137800.21535014422,137647.87591566154,137445.611678365,137488.0307727776,137612.12101639583,137672.4067900387,137658.91517522736,137683.75571762334,137857.37434639854,138057.8756038615,138103.2142378097,137858.4579681244,137385.73116051877,136825.7853246372,136262.37602997155,135677.89845476698,135170.21313396696,134729.05418338542,134264.90054347564,133808.7804459656,133367.4171618709,133017.8786133033,132661.64155826325,132463.9332709917,132347.62719065268,132306.0062663491,132194.42381409765,131985.8588345868,131742.24363185815,131630.68809453354,131783.96710776942,132057.18505641562,132332.0238404578,132638.80272028875,133071.07948578158,133561.00184962165,133926.81935463237,134240.46097853006,134553.04891697215,134913.8178270541,135275.9182505942,135781.4280091026,136423.82125418316,137185.13621795885,137907.90135973072,138732.81841441567,139717.16228040002,140661.83726168718,141577.66520574197,142292.4812081308,143107.52996995408,143854.10777069192,144691.65686757377,145675.31762388942,146785.66837437262,147905.81876389627,148879.5173091445,149865.8506767314,150867.25519807206,152007.66027846074,153033.17601293462,153937.3523428479,154578.4099026257,155388.58059455035,156336.45122686643,157522.61525438077,158751.8881101807,159953.66987124397,161078.29742521458,162154.2955016395,163226.09005434043,164340.46959563912,165503.05709151318,166688.50188111025,167882.9595891855,168934.84653560878,170025.78617416907,171194.0116982518,172412.63656941292,173311.2641880129,174166.3048275117,174991.4438490004,175975.00965390552,176794.9139432766,177592.13726613476,178503.668742597,179508.8559658297,180639.78794964348,181726.50732348897,182795.71431986234,183750.33432602612,184768.3167064057,185895.18675605624,186909.86375519118,187824.38684917145,188532.2530244486,189282.67067569634,190044.63810964508,190953.3594465931,191954.07594347125,193065.14378972157,194166.9297606309,195169.44113781536,196343.7140841081,197442.4093089348,198588.24008023393,199458.43080850746,200453.1105923362,201347.93569262302,202230.9000687702,202904.3118265388,203667.93809913262,204517.02865177943,205358.2803952853,206099.6737642917,206741.09105114802,207282.79735036407,207769.5613133919,208241.77608427088,208742.7974414885,209343.32954694502,209999.5443866674,210878.01273677414,211918.15308785616,213050.7246653464,214200.56094894747,215312.95949388575,216397.84082386913,217179.93407243912,217459.1979007181,217626.34839655925,218279.75594176023,219699.1470638332,221841.8286240562,224260.08237300915,227018.01938392047,229690.0774873594,232495.21356444558,235483.1672863765,238866.1655496047,242620.50833097927,246916.97346201446,251513.93181942185,255731.22914114725,258946.00449881118,261296.08209374585,263733.87306551065,266890.1438778318,270518.1837733448,275291.3822863785,280629.86565251154,286666.4235956606,292523.2504627186,297906.61861428356,302605.37371422333,305462.4396471651,306359.34655873344,305698.13746933313,304752.7298383469,303755.4775775373,302474.0724723925,300783.3411277883,299175.5458929812,298102.43846341525,297732.1298321039,298052.08509644016,298882.24999295035,299629.889231202,300210.06599344197,300248.02547718975,300017.6320383901,299528.6770391734,298924.7165785442,298726.2413987546,298985.88216605876,299853.67461510404,300705.2155056061,301034.59097727755,300804.36938080494,300247.1804252694,299834.6127143609,299577.201315347,299320.9751807388,298954.55896963226,298684.5555742039,298510.9344624688
14,2,Florida,state,,105825.01850131065,106054.24534230966,106332.11396583654,106896.94940822881,107506.06356537757,108127.55625470652,108752.00439464585,109387.97280683473,110047.15858882434,110720.08440271225,111419.3654333949,112140.6141470449,112800.10371231596,113455.30729966734,114140.23517236936,114949.30065039056,115835.47136850473,116760.4907273162,117754.9134565997,118808.93478575686,119901.65242159297,120997.3684369255,122048.20220468844,123078.8072453405,124009.32887100289,124870.07312244242,125711.6260168854,126658.52846035773,127697.46779764938,128783.73299786013,129889.65324481123,131071.5574640439,132240.85640628237,133408.62201084898,134517.98480798042,135719.8638238319,136904.69542475027,138122.27745019595,139370.85738935877,140761.9572437736,142231.33559112356,143689.29202837936,145132.71525817958,146608.55966871054,148140.67186002687,149692.87352888615,151215.5658784076,152672.43833094276,154069.14833503994,155452.29371717593,156967.6764466824,158695.61969134246,160718.5610204758,163013.2995987177,165562.63276849812,168370.09364973308,171220.8949629697,173959.57645826536,176528.27007496337,179145.7579448078,181833.51853599973,184707.68227549174,187930.21347536542,191728.28582907797,195966.35112077932,200560.6128444303,205463.3994617887,210530.67659039752,215497.23276093625,220071.345314367,224300.38605296615,228262.99622160368,231925.73298994175,235323.94369908012,238855.45284011133,242787.2071403321,246557.78825238897,249714.62958534513,251880.89667406888,253302.91044296662,253898.70937991934,253871.7795560006,253491.30589814414,252730.31002810597,251767.505449229,250726.77318609552,249530.94048066923,248150.02981690792,246351.90043887807,244104.56099661088,241397.27604989696,238405.13691732808,235341.82889359482,232208.77425418017,228932.80771368396,225610.42958761615,222000.90991820674,218438.42139736997,214633.71397199822,210928.8606059811,206948.5561027519,203077.72170508374,199119.9775418688,195005.19165126164,190820.52571870343,186587.83567823877,182426.0423535932,178446.94162007692,174704.44934336946,171378.9777852986,168252.69669767658,165139.85667978137,162128.4294751452,159263.7912286973,156812.70649074332,154554.44134635545,152486.8728878824,150737.68281665625,149571.43042118804,148685.09293214977,148002.79111382656,147408.63694229987,147003.90380165455,146650.52586070602,146192.34674992666,145501.42923337469,144543.88936367526,143348.14766115995,142042.8274892331,140677.7215471066,139295.30184112475,137977.57782925633,136660.78514195405,135412.14134996643,134136.87623547632,132903.05651335337,131670.78449273144,130556.89773275067,129530.40917816921,128722.78806244743,128115.68572922674,127767.65032043442,127589.74687499735,127508.65482900334,127536.81526423003,127656.65800623957,127848.35962370994,128205.6517519167,128668.2103318167,129294.98905205348,129923.68315532118,130482.72445605054,131077.44300819232,131814.79225684196,132858.9475899589,134250.55749994286,135842.1194601888,137466.9127751095,139124.97131619882,140832.70375829516,142758.86873643962,144646.35506272272,146459.4617627468,148190.51745224904,149872.8139875834,151648.96280404695,153217.72674853852,154818.29433815324,156341.76345013455,157983.57747548376,159523.31050788148,160894.47503367078,162246.90756510617,163367.66943082877,164522.32628488162,165504.88492861402,166526.1693862601,167383.25350583644,168454.3374336925,169724.41389778638,171111.071456647,172326.36314973747,173399.40253597815,174477.09996953703,175697.79709123843,176949.42297919106,178376.50833351814,179887.3194749829,181530.79925900258,183248.15670921493,184904.07433048575,186441.49236646868,187858.62747446293,189201.93394707402,190436.7364955313,191744.68511614492,193039.0133814332,194422.66359127048,195637.2299213775,196895.67056906098,198309.3031594398,199881.87268832838,201321.34706285453,202515.15107676396,203561.1835943484,204731.90987305902,206098.64409405948,207550.7207098105,208822.49190069735,210134.06865065507,211380.18271895815,212787.07076443615,214149.73304521138,215611.004645247,217114.7895435989,218689.17168716216,220089.4714323456,221319.2930793391,222556.39865121842,223782.42165405347,225053.9567111699,226125.0657636456,227513.5741100911,228869.99366525363,230247.39214285812,231380.916227575,232584.5917815325,233885.44367482778,235059.37861839158,236112.77135403597,236825.08796844492,237339.4247842488,237615.86693287952,238016.37446572908,238534.23658238645,239240.49225683234,239942.5963387729,240873.00950469545,242145.5991119682,243713.96043923232,245614.0932702222,247404.26800614898,248977.07725568875,249933.75165153283,250197.5863419804,250329.88142429377,250894.95886607122,252452.61728558454,254950.87326023274,257907.10434670091,261378.02921161792,264827.8295195536,268398.3157699209,271955.5212204056,275756.68622813135,279983.784236534,285099.2457005768,291361.8760699379,297775.10878565814,303480.5885396583,308103.6430991351,312655.4464254447,317747.4232348476,323251.56141917495,330161.1618835782,338197.89389108337,347683.81673775904,357659.14661855175,367219.416230177,375717.3178689191,381483.24034151965,384401.73294716486,384774.9172362282,384298.0651872773,383599.87120256707,382763.94729512156,381432.3358201973,380304.7619096516,379846.1484656923,380286.15354672243,381327.2570585444,382982.9871591401,384666.82386445766,386335.488483573,387495.9484101027,388547.4092918318,389469.3144614577,390292.09255522786,390989.95236004825,391709.612033231,392564.2361401752,393236.957310838,393360.1188897984,392582.71086060535,391537.728769731,390532.7711650276,389685.94461403816,388747.4587614127,387558.8378873105,386475.56966716517,385540.77161199297
43,3,New York,state,,149355.9155767712,149887.76935007935,150399.76437650458,151500.92649380202,152640.2356545929,153872.14393075093,154979.62509765037,155949.03670397005,156810.45201066244,157733.77589044426,158864.91112573474,160106.54023206307,161297.44690748572,162288.59691194797,163182.5487025389,164115.87068036536,165146.63704667383,166284.35518533355,167478.78965402106,168732.5860513495,169958.8536690363,171249.54410351228,172600.67545659447,174035.3092111989,175451.74657908574,176737.66648151536,177828.24853709957,178903.3116664145,180049.3364723875,181380.0493009541,182809.46931061428,184405.58373054815,186050.09476393505,187689.68461025693,189282.86374354863,190932.6041605924,192544.0127788417,194111.7317188843,195784.73661038777,197433.12772341984,199120.00916205056,200792.94958920404,202547.93378415532,204540.35330598112,206697.57152066496,208917.65990963252,210859.07747231144,212600.31728982893,214295.26115670893,215901.53899014197,217247.9480618639,218586.00707900387,220160.89280920793,222103.92790976897,224289.04838482695,226536.9725534902,228903.70197422267,231229.39186269758,233585.9031262909,235838.09375212426,237985.0601654481,240076.75816900108,242001.3456901334,244032.53890793282,246189.4151065522,248418.08434747174,250763.27686436195,253214.94475232775,255789.00345148903,258408.40619406395,260776.25951506922,263135.74866918585,265198.1836529931,267084.7771973791,268642.4214531065,269995.3461118083,271273.30563867633,272593.1870836397,273828.6011042355,274933.8475875159,275647.8927189568,276172.490842776,276475.8571541758,276798.27408643946,277067.2732933266,277286.5222647832,277577.17823310103,277696.03201304766,277923.83497619117,277958.66350095585,278014.2438910345,278091.0996006631,278096.9860338857,278298.7898256764,278502.0219389756,278612.39523347706,278680.6514319719,278544.27745097195,278388.7631216485,278034.73188550776,277442.7609924851,276634.74368499353,275563.9312296061,274405.7432047687,273111.27686848235,271555.63647969876,269852.6070675203,268219.6027214444,266709.10986881395,265409.2693433494,264257.04559330124,263275.80403357313,262373.9159059685,261394.49043062897,260379.39446147392,259283.64926044465,258360.73336709847,257646.61388539607,257190.25276873272,256884.07517921834,256660.7752034208,256642.59234678387,256719.75421619686,257106.7396375721,257520.5929944522,258074.11375262705,258428.39546079744,258342.74493327725,257807.03495340003,256838.8763541395,255825.82223268566,254799.31596179606,254075.19023730545,253519.67245072013,253177.85752512972,252718.4487338937,252225.88341083063,251491.83441804306,250773.7121163334,250072.40092228283,249432.27050419696,248794.88362586635,248101.0469159507,247514.32342533147,246998.0831813442,246793.13600614996,246979.9881886281,247369.93080879885,247856.33454390612,248212.8463175343,248543.80415039405,248555.0967572008,248581.7806515847,248422.30721296728,248407.3129354535,248381.9207702425,248779.69209021344,249441.2464348476,250220.31660872392,250955.93984259045,251788.9246025154,252946.17810488594,254099.31559506548,255134.8844509,255883.62020218445,256678.3821490018,257336.95269242334,257781.7609558263,258163.96266452144,258687.5688300444,259649.00760084143,260768.11396991543,262098.51740305487,263016.18940321816,263771.4443807261,264220.5262573893,264823.13499120576,265290.4735726718,265932.38378868083,266480.1894575273,266890.5320862641,267132.43435762957,267378.06095578265,267823.84014096,268624.34138627234,269501.71994367754,270593.946699589,271904.102688032,273636.81390075973,275510.7732009659,277042.1297585132,278283.1992611338,279161.3631495921,279847.40732490947,280157.9160635542,280712.83420985914,281564.19878693525,282884.54867354827,283969.9973058973,284746.8019758589,285344.5862451326,286176.94562794315,287462.9030112382,289238.76783971867,290866.7377461013,292585.25003893045,294102.1143786819,296145.96024747106,297792.0311159973,299237.49145934934,300303.64075476385,301623.41073419387,302963.24942099635,304637.6043020749,305995.47678769403,307511.1502905588,308880.30947707064,309976.961855384,311405.68522333115,313003.1260946582,315327.3198120774,317424.76591161743,319793.0812460492,322102.7303927853,324472.10785057436,326041.5348612805,327157.9081035428,327812.8450586472,328877.9503781673,330378.2227273896,332004.6598255979,333372.9715116487,334154.68340331997,335108.6803203923,336081.33220664767,337245.00344839395,337881.13743052114,338598.40957298694,340030.90929263766,341852.9206259017,344098.9031338959,345811.17868030077,347387.16743520746,348696.1747416725,349835.04427419836,350450.70840720227,350625.07976079354,351024.8941225113,353040.1783960566,356343.43624430057,360708.91770371265,365524.24586471444,370082.5274061142,374839.17275413795,379283.7227864457,383413.24151071097,387541.5158069061,391408.00113025657,394823.98162970383,396906.5402798076,397936.0838324308,399423.42486102873,401659.4908444633,404302.5893350852,407416.14356450224,411190.7961003192,416228.61390010524,421383.24659110483,426087.9395144752,430589.4877837912,433625.7841870386,434535.3017868639,432995.3056958225,431199.3226178161,429671.69175220357,428117.60594859434,426491.0328107068,425139.6803318595,425232.15733573475,426697.0630485078,429094.607408535,431912.4603327767,434900.42493592016,437937.13074240455,440514.130854887,442340.9297598663,443866.49697274953,445537.0970817101,447307.6936492365,449494.32196706487,452436.0440655961,456031.8552728886,459336.9387043004,461994.5055821455,464479.1690098537,467519.3794789345,470329.9293402958,472704.1983623737,474502.0999213122,476224.64208650816,477332.9602712495
